split,genre,graph_path,feature_path,ytid,start_s,end_s,caption,tags,mood
train,disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00016.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00016.npy,hDsA_ky9Hfw,30,40,"The song is an upbeat, soulful song which has a motif repeated on a woodwind instrument. The song would be suitable for some mellow dancing. The singer has a raspy voice.","['electric guitar strumming', 'woodwind instrument', 'dance music', 'upbeat', 'groovy', 'soulful pop', 'classic soul', 'disco soul', 'raspy female vocal']",energetic
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00047.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00047.npy,c3T1gWSVp6c,140,150,"The low quality recording features a regional Mexican song that consists of a passionate male vocal singing over brass melody, wooden percussions, tinny metallic percussions, groovy piano melody and groovy bass. It sounds joyful, happy and energetic.","['low quality', 'regional mexican', 'brass melody', 'wooden percussions', 'tinny metallic percussions', 'groovy piano melody', 'groovy bass', 'passionate male vocal', 'joyful', 'happy', 'energetic']",happy
train,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00056.npy,aeujZtBvMFY,320,330,"This is an instrumental jazz fusion piece. Various instruments are played throughout this piece. A wide variety of key instruments such as the piano, the organ, the celeste, the rhodes, the synth and the harpsichord can be heard. The atmosphere is funky and eccentric. A vibrant array of samples can be gathered from this piece, ideally for use in the soundtrack of a goofy cartoon.","['jazz fusion', 'no singer', 'instrumental', 'various instruments', 'piano', 'organ', 'celeste', 'rhodes', 'synth', 'harpsichord', 'funky', 'eccentric']",happy
train,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00080.npy,9Tl2l3bsLpE,60,70,People are playing the same groove on a lot of percussive instruments. In the background you can hear shakers. Someone is strumming chords with an effect on an e-guitar and someone is playing fill-ins on acoustic drums. This song may be playing at a local live concert from a music school.,"['amateur recording', 'reggae', 'shaker', 'bongos', 'djembe', 'congas', 'bongos', 'acoustic drums', 'e-guitar', 'medium to uptempo']",energetic
train,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00026.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00026.npy,J_Raltj-6dk,30,40,This is a Christmas music piece in the style of hip-hop. There is a child voice announcing the arrival of Santa. The male vocalist is rapping. There is a groovy bass line in the beat. The rhythmic background is provided by an electronic drum beat that has sleigh bells in it. The atmosphere is festive and amusing at the same time. This piece could be used in the soundtrack of a comedic Christmas movie.,"['hip-hop', 'christmas music', 'child voice', 'male vocal', 'rapping', 'groovy bass', 'electronic drums', 'sleigh bells', 'festive', 'amusing', 'urban']",happy
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00033.npy,bkQrvXXIRng,40,50,Someone is playing acoustic drums with a lot of loud cymbal hits along with a screaming male vocal. A distorted e-guitar is playing long low notes. The atmosphere sounds dangerous and aggressive. This song may be playing in the band room practicing drumming.,"['heavy metal', 'amateur recording', 'screaming voice sample', 'acoustic drums', 'e-guitar', 'e-bass', 'dangerous', 'aggressive']",energetic
train,classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00094.npy,_MjbdUaJcik,190,200,"The song is an instrumental. The tempo is medium with a brass section including trumpets, trombones and tubas playing in an instrumental harmony. The song is emotional and spirited. The song is western classical music piece.","['brass band', 'trumpets', 'tuba', 'trombones', 'western classical music', 'philharmonic orchestra', 'song fade', 'song ending', 'triumphant', 'trumpets blaring', 'instrumental music', 'groovy', 'movie soundtrack', 'live concert', 'live audience', 'conductor', 'composer', 'medium tempo']",energetic
train,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00052.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00052.npy,h8JS_FEF_fY,30,40,"The song radiates the sound of late 2000s and early 2010s R&B. There are various synths and pads used, some of which are rhythmic and wobbly. The singer has a soulful voice.","['upbeat r&b', 'hip hop', 'pop r&b', 'electro-r&b', 'dance', 'soulful male vocalist', 'bright reverberated synth', '2010s r&b']",energetic
train,jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00051.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00051.npy,mFcHGbnNtSQ,70,80,"The low quality recording features a live performance of a jazz song and it consists of a passionate female vocalist singing over groovy piano melody, saxophone melody, groovy bass, shimmering hi hats, punchy snare and soft kick hits. It sounds passionate, soulful and the recording is noisy and in mono.","['low quality', 'live performance', 'passionate female vocal', 'groovy piano melody', 'saxophone melody', 'groovy bass', 'shimmering hi hats', 'punchy snare', 'soft kick hits', 'jazz', 'passionate', 'soulful', 'noisy', 'mono']",romantic
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00084.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00084.npy,dO3VsX4rKNc,30,40,"This heavy metal song features distortion guitars. One guitar plays power chords. Another guitar is playing a repetitive riff using palm muted arpeggiated notes. The keyboard plays chords in the background. The bass plays the root notes of the chords. The percussion plays a simple beat in common time. It starts off playing the kick and crash followed by three beats on the kick and ride. After four bars, a rock drum roll is played. This song can be played in a superhero movie.","['heavy metal', 'no voices', 'distortion guitars', 'palm muted arpeggios', 'powerful percussion', 'keyboards']",energetic
train,country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00064.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00064.npy,-UuEBhule84,350,360,"The low quality recording features a flat male vocal singing over acoustic rhythm guitar chords, after which that same vocal is talking. The song sounds passionate, while the recording, overall, is noisy and in mono.","['low quality', 'noisy', 'mono', 'acoustic rhythm guitar', 'flat male vocal', 'passionate', 'country']",romantic
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00048.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00048.npy,M_s-49rNCdw,50,60,"A male vocalist sings this spirited song. The song is medium tempo with energetic electric guitar lead, enthusiastic electric bass guitar , hard hitting drums and keyboard harmony. The vocals are passionate, youthful,energetic, vociferous, powerful and loud . This song is Hard Rock/Metal.","['male vocalist', 'fast tempo', 'hard rock', 'rock hits', 'rock concert', 'live performance', 'spirited', 'boisterous', 'metal', 'hard hitting drums', 'energetic electric guitar lead', 'electric bass guitar', 'enthusiastic', 'sonic power', 'amplified instruments', 'vigorous', 'passionate', 'intense', 'vociferous', 'a keyboard harmony']",energetic
train,hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00090.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00090.npy,SDTsifbpGMM,30,40,"The low quality recording features a DJ manically scratching a hip hop song. It is a bit reverberant, noisy and in mono, as it was probably recorded with a poor quality microphone.","['low quality', 'manic dj scratching sound effect', 'uptempo', 'hip hop', 'reverberant', 'noisy', 'mono']",energetic
train,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00057.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00057.npy,icomsHXY8YA,30,40,"The low quality recording features a reggae song sung by emotional male vocalists, followed by percussive elements, groovy bass, offbeat electric guitar and organ chords. There are some crowd noises in the background. The audio is crackling, making it low quality, but regardless it sounds easygoing.","['low quality', 'reggae', 'crowd noises', 'distorted', 'emotional male vocal', 'percussive elements', 'groovy bass', 'audio crackles', 'offbeat electric guitar chords', 'offbeat organ chords', 'easygoing']",sad
train,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00061.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00061.npy,lrk00BNiuD4,30,40,"A male vocalist sings this soft melody. The tempo is medium with smooth guitar, keyboard harmony, steady bass slide and synthesiser arrangements. The song is mellow, romantic, emotional, soothing; ambient. There is a hooting sound like a fog horn with a male voice talking over the song. This song is a R&B/Soul song.","['male singer', 'slow tempo', 'sound of horn', 'fog horn', 'super imposed male voice', 'romantic', 'emotional', 'soothing', 'pleasant', 'r&b', 'soul', 'acoustic guitar', 'keyboard harmony', 'synthesiser articulation', 'fingers snapping', 'groovy bass line', 'male voice speaking', 'reggae', 'soft melodious']",calm
train,metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00024.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00024.npy,LyTwxJiSt7A,0,10,A xylophone or another bell sounding metal instrument is playing a melody that sounds like a lullaby. Someone is burping loud and with full force. Then  you can hear a high pitched voice laughing. These sounds don't seem to belong to the music. This song may be playing in a cartoon sequence.,"['lullaby', 'bell-sounds', 'burping sounds', 'high pitches voice laughing']",neutral
train,classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00095.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00095.npy,nL4zx0-mi14,30,40,This song is a classical composition played on a harpsichord. This features the notes played on the higher register and the bass notes played on the same instrument. There are no other instruments in this song. This song has no voices. It is an instrumental song. This song can be played to honor royalty.,"['harpsichord song', 'classical composition', 'no other instruments', 'no voice', 'slow tempo', 'royal feel']",calm
train,blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00004.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00004.npy,40i3_JH6FYw,90,100,This is a recording of an instrumental jam. There is a blues type solo being performed on an overdriven electric guitar. The guitar has an 80s sound. This recording could be sampled for use in beat-making or as an advertisement jingle.,"['jam', 'instrumental', 'single instrument', 'overdriven electric guitar', 'guitar solo', '80s sound', 'blues']",neutral
train,reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00038.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00038.npy,ID4AoAfHMVk,30,40,"An acoustic drum is playing a reggae groove with a rim shot as a snare sound and shakers/tambourine in the background. An e-bass is playing a bassline accompanied by a clean e-guitar playing the same melody. A piano is playing short chords on the backbeat. Male voices are singing, sounding relaxed and joyful. This song may be playing at a reggae festival.","['reggae', 'piano', 'e-bass', 'e-guitar', 'acoustic drums', 'tambourine/shaker', 'male voices singing', 'slow to medium tempo', 'relaxing and positive vibe']",calm
