genre,graph_path,feature_path
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00022.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00022.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00044.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00044.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00056.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00056.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00094.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00094.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00043.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00026.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00026.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00097.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00097.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00076.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00076.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00036.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00036.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00080.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00080.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00053.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00053.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00027.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00027.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00018.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00018.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00079.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00079.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00098.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00098.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00032.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00032.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00033.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00033.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00066.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00066.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00046.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00046.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00082.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00082.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00077.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00077.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00005.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00005.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00091.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00091.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00043.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00043.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00039.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00082.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00082.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00035.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00035.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00067.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00031.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00031.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00067.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00067.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00039.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00002.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00002.npy
reggae,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\reggae\reggae.00062.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\reggae\reggae.00062.npy
metal,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\metal\metal.00081.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\metal\metal.00081.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00053.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00053.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00067.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00049.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00049.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00014.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00014.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00020.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00020.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00039.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00039.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00090.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00090.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00013.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00013.npy
classical,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\classical\classical.00057.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\classical\classical.00057.npy
pop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\pop\pop.00059.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\pop\pop.00059.npy
jazz,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\jazz\jazz.00003.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\jazz\jazz.00003.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00058.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00058.npy
hiphop,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\hiphop\hiphop.00083.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\hiphop\hiphop.00083.npy
blues,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\blues\blues.00070.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\blues\blues.00070.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00028.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00028.npy
rock,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\rock\rock.00067.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\rock\rock.00067.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00001.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00001.npy
disco,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\disco\disco.00015.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\disco\disco.00015.npy
country,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\graphs\country\country.00032.pkl,C:\Users\user\Downloads\gnn_bert_music_context\data\processed\features\country\country.00032.npy
